metric_id,metric_name,n_docs,nonmissing_share,mean,median,std,cv,q1,q3,iqr,min,max,p10,p90,mean_median_gap,abs_mean_median_gap,entropy_norm,heterogeneity_level
43.0,function_content_ratio,46,1.0,0.31512413087735835,0.31390395402737065,0.04346926256732069,0.13794330014110626,0.286598903130727,0.34192542684968197,0.05532652371895497,0.22510162601626016,0.4361880772460118,0.2549172611757924,0.37204075450862806,0.0012201768499877086,0.0012201768499877086,0.8694215610749678,средняя
44.0,mtld,46,1.0,178.26303187409897,176.970407639528,45.41828429554624,0.25478240675062463,148.0413763205004,196.97940751874495,48.938031198244545,98.3847625588697,337.1826802310977,125.53302909782244,234.09454338524378,1.2926242345709795,1.2926242345709795,0.8579420976055818,средняя
45.0,hdd,46,1.0,0.9074955931579215,0.9109607637408083,0.015233459613765415,0.01678626290708004,0.9016967279986052,0.9168328132572622,0.01513608525865695,0.8622031971965571,0.9460339031516247,0.8854334908741728,0.9202655072735164,-0.0034651705828867563,0.0034651705828867563,0.8255092553030323,средняя
46.0,hapax_ratio,46,1.0,0.5718058623119435,0.589598519539361,0.08322933981329997,0.14555524050905053,0.5309762215473679,0.6161053878765962,0.08512916632922829,0.1414141414141414,0.7032967032967034,0.5037184695609993,0.6441980173822726,-0.01779265722741752,0.01779265722741752,0.873624457049182,средняя
47.0,morphological_variability_index,46,1.0,0.6243799270459034,0.6254371944990313,0.030206322344066595,0.04837811248510216,0.607282680017121,0.6412126973529868,0.03393001733586576,0.5691509530999671,0.6974713775129958,0.5853878563684128,0.6665626265490525,-0.0010572674531279525,0.0010572674531279525,0.9230050690130032,средняя
48.0,terminological_cyclicity_index,46,1.0,31.251141361965278,31.74226374885979,4.827936256749684,0.1544883177491112,28.193785982015257,35.046289742289325,6.852503760274068,18.485116147540705,43.22920929716602,24.616794887067044,36.886625227002384,-0.4911223868945136,0.4911223868945136,0.8594693319132579,средняя
49.0,punctuation_entropy,46,1.0,0.7136511449064448,0.725436769497996,0.0674391834093845,0.09449880924415158,0.6808622932622802,0.7647784283502954,0.08391613508801521,0.5326899175748099,0.8179656879228829,0.6082647877022432,0.7843361079056979,-0.011785624591551191,0.011785624591551191,0.9149447559820658,средняя
50.0,comma_position_profile_mean,46,1.0,0.46934207321137345,0.4682994287176882,0.02005162523480125,0.04272283773240755,0.4538573867167902,0.48471419068890736,0.030856803972117153,0.43090876580204157,0.5079675643348436,0.44631653447065955,0.4975025719151539,0.0010426444936852408,0.0010426444936852408,0.956529061901487,средняя
51.0,comma_position_profile_std,46,1.0,0.2456373706193252,0.24548429959925472,0.009982975835307167,0.04064111177438963,0.23808135785554096,0.25199867221389044,0.013917314358349475,0.2225936708930105,0.2678059731754548,0.23345067773616485,0.25901780613636327,0.00015307102007047768,0.00015307102007047768,0.8914272558577931,средняя
53.0,constituency_tree_coverage,46,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,низкая
54.0,dependency_tree_coverage,46,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,низкая
55.0,dependency_distance_p90,46,1.0,5.76304347826087,6.0,0.8625943415706135,0.14967687556487447,5.0,6.0,1.0,5.0,9.0,5.0,7.0,-0.2369565217391303,0.2369565217391303,0.6854004534863251,средняя
56.0,text_too_short_flag,46,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,низкая
57.0,sentences_len_le10_share,46,1.0,0.1715446447700297,0.15404123036649214,0.0738211964952201,0.4303322706120249,0.12144753734827264,0.21082446808510638,0.08937693073683374,0.056451612903225805,0.3873626373626374,0.08824444098895973,0.269562735669561,0.01750341440353756,0.01750341440353756,0.8820783018419001,средняя
58.0,sentences_len_11_20_share,46,1.0,0.46638396632916174,0.4652211249463289,0.07011930951784999,0.15034674126932054,0.4147749569837293,0.5127020532983836,0.0979270963146543,0.29473684210526313,0.6236559139784946,0.38648936170212767,0.5600113122171946,0.0011628413828328465,0.0011628413828328465,0.9029401529797421,средняя
59.0,sentences_len_21_30_share,46,1.0,0.27703161489076517,0.2672757350176705,0.0661174230355188,0.238663818429493,0.2243169398907104,0.3211009174311927,0.09678397754048229,0.1565934065934066,0.43157894736842106,0.1982321165493534,0.3670799885321101,0.009755879873094675,0.009755879873094675,0.9423742693306013,средняя
60.0,sentences_len_31_40_share,46,1.0,0.07087033274257408,0.0617693522906793,0.03505186797353202,0.4945915535750722,0.04646714671467147,0.0951137023295727,0.04864655561490123,0.02097902097902098,0.1774193548387097,0.030494505494505497,0.11926605504587157,0.00910098045189478,0.00910098045189478,0.8601599135125175,средняя
61.0,sentences_len_gt40_share,46,1.0,0.014169441267469187,0.011439258840415814,0.013313614951981726,0.9396005601538923,0.0037374152142835414,0.019901960784313725,0.016164545570030185,0.0,0.06289308176100629,0.0,0.030154910512859078,0.002730182427053373,0.002730182427053373,0.7529812251775053,средняя
62.0,comma_count_0_share,46,1.0,0.2441677634853472,0.23801605504587156,0.06346721844465834,0.2599328328142183,0.19731186244947713,0.2861496905020744,0.08883782805259727,0.09574468085106383,0.425531914893617,0.1682142857142857,0.3207702605292967,0.006151708439475628,0.006151708439475628,0.8598251719431071,средняя
63.0,comma_count_1_share,46,1.0,0.2741249843551494,0.27003205128205127,0.052254466475361076,0.19062277959918278,0.23734050309879695,0.3146126674189275,0.07727216432013057,0.16842105263157894,0.38613861386138615,0.20312893081761008,0.3377668083550437,0.0040929330730981595,0.0040929330730981595,0.9394304433607633,средняя
64.0,comma_count_2_share,46,1.0,0.22656770194764492,0.2324339694174144,0.03740105393703766,0.16507672371448717,0.2031656035908339,0.2543898809523809,0.051224277361547,0.1276595744680851,0.3148148148148148,0.17473118279569894,0.26534576534576537,-0.005866267469769482,0.005866267469769482,0.869613834327675,средняя
65.0,comma_count_3_share,46,1.0,0.1378396490405475,0.1380671036743143,0.04220640745368257,0.3061993247042218,0.10825614176399517,0.15540406050955413,0.04714791874555896,0.06382978723404255,0.27522935779816515,0.0929284206486279,0.18016294008370823,-0.00022745463376680486,0.00022745463376680486,0.8669960373916585,средняя
66.0,comma_count_ge4_share,46,1.0,0.11729990117131099,0.1125503742084053,0.05218631013250824,0.4448964543993314,0.07371794871794872,0.1463952006795498,0.07267725196160109,0.04878048780487805,0.3157894736842105,0.06257982120051085,0.18293808781951415,0.00474952696290569,0.00474952696290569,0.8226019416383568,средняя
67.0,subordinate_marker_chto_share,46,1.0,0.1467133342737896,0.1244047619047619,0.06225949622497277,0.4243615383233469,0.10010911074740862,0.16840304773752138,0.06829393699011276,0.07598784194528875,0.33620689655172414,0.0848901098901099,0.2299045040980525,0.022308572369027696,0.022308572369027696,0.8161837711849627,средняя
68.0,subordinate_marker_kotory_share,46,1.0,0.07087701448964105,0.06060828680575962,0.051266177560561094,0.723311752473065,0.03459804074016483,0.09598790471273692,0.061389863972572095,0.0,0.24285714285714285,0.012722515774893552,0.14620535714285715,0.010268727683881429,0.010268727683881429,0.8718416205571637,средняя
