metric_id,metric_name,median,mean,iqr,entropy_norm,heterogeneity_level,corpus_value
19.0,relpos_first_pronoun_mean,0.4033513975164468,0.40067350333894236,0.10125048274142989,0.9068687904601851,средняя,0.38847126334080595
20.0,relpos_noun_mean,0.5198499696194429,0.5175445558017517,0.017858582845370785,0.8683717079325005,средняя,0.5189260430630024
21.0,relpos_verb_aux_mean,0.466655691496515,0.4645882601275298,0.03072658500963027,0.8505104182057308,средняя,0.47109294819694575
22.0,relpos_adj_adv_mean,0.49188765296693077,0.4929869301127891,0.023071746849139263,0.8249015811567252,средняя,0.4932347911285537
23.0,relpos_pron_det_adp_mean,0.46054098033835206,0.45697637719345774,0.03002861963060377,0.8006060330679591,средняя,0.45874602293411093
24.0,pos_decile_entropy_mean,0.925175973300239,0.922634997187424,0.037206432178474635,0.8593094028293025,средняя,0.975858890984389
26.0,sentence_start_repeat_index,0.10071942446043165,0.10047423819663638,0.07839262187088272,0.9278636738518022,средняя,0.2535421327367636
27.0,rhetorical_schema_DEC_share,0.0,0.00036089185688398175,0.0,0.0,средняя,0.0007459903021260724
28.0,syntactic_skeleton_ngram_repeat_index,0.8196063348848598,0.8077078604126087,0.0949953311582743,0.9008412824578009,средняя,0.9865001045477422
30.0,sentence_length_cv,0.5932016739019065,0.6246843629664347,0.21059815601973886,0.947502774102161,средняя,0.6827581184157503
31.0,serial_enumeration_index,0.21348314606741572,0.2087553361157632,0.09651454733421944,0.9507046239798376,средняя,0.203579418344519
39.0,overgeneralization_index,0.3,0.4811051057112289,0.3692307692307692,0.7241664317325011,средняя,0.2757009345794392
41.0,abstract_nominalization_density_per_100w,3.5563874590547497,4.051524215871164,2.2434429214090237,0.8581815534461271,средняя,4.098927854427406
42.0,significance_intensifier_density_per_100w,0.0,0.01666265881749407,0.021074815595363543,0.5122859880865147,высокая,0.013668788176498227
43.0,function_content_ratio,0.3222713864306785,0.32194919408823097,0.08757999431927277,0.8487532851750623,средняя,0.3256361762607445
44.0,mtld,126.66377501030077,129.2534746290231,38.272989982532266,0.8515877377824427,средняя,124.58266982971585
45.0,hdd,0.9052246564373981,0.9026135660938059,0.016573853245536063,0.8674113310586855,средняя,0.9385326720327618
46.0,hapax_ratio,0.60984393757503,0.6063057196173408,0.06369896539469888,0.8994881558376338,средняя,0.5228565409732463
47.0,morphological_variability_index,0.658487993278522,0.6599384272096476,0.03121786472115462,0.8709964023200051,средняя,0.6735573696250994
48.0,terminological_cyclicity_index,26.19052023714128,26.358282502264313,5.7528180948337635,0.9074553423781684,средняя,31.174438466278637
49.0,punctuation_entropy,0.6894815470495816,0.6874884313320002,0.09371235105150755,0.9763293707253591,средняя,0.4227248942097644
50.0,comma_position_profile_mean,0.4862599032961107,0.4826694060848221,0.033489916274560994,0.9529943391963974,средняя,0.47976589378525675
51.0,comma_position_profile_std,0.2516213695692103,0.2514610392893234,0.012239474665333872,0.8634965885914633,средняя,0.25378071349102593
53.0,constituency_tree_coverage,0.0,0.0,0.0,0.0,низкая,0.0
54.0,dependency_tree_coverage,1.0,1.0,0.0,0.0,низкая,1.0
55.0,dependency_distance_p90,6.0,6.913333333333337,1.0,0.7045725621813851,средняя,7.0
56.0,text_too_short_flag,0.0,0.0,0.0,0.0,низкая,0.0
57.0,sentences_len_le10_share,0.14285714285714285,0.18578136272361062,0.15773955773955775,0.8342153131779247,средняя,0.19798657718120805
58.0,sentences_len_11_20_share,0.3333333333333333,0.3461516181132472,0.09055572426358943,0.9117257645231577,средняя,0.35197613721103654
